"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Comamonadaceae Genus"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-0.208401167054801	-0.775963710616822	0.655660287900215	0.394232744703346	0.764757076004407	0.000614562342321974	0.015159204443942	NA	"abundance"	235	131
"Telmatocola"	"HistoryLevelNum"	"HistoryLevelNum"	"HistoryLevelNum"	-0.970728805092621	-0.558118124968812	0.583487207170793	0.488796870427364	0.809043095879774	0.00430879427730985	0.0545185853484334	NA	"abundance"	235	61
"env.OPS 17 Genus"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-1.14506419778521	-0.775963710616822	0.917962053850601	0.693044219738211	0.919781229898567	1.79002273790626e-05	0.00224224834338739	NA	"abundance"	235	113
"env.OPS 17 Genus"	"HistoryLevelNum"	"HistoryLevelNum"	"HistoryLevelNum"	-0.375229973495642	-0.558118124968812	0.650573066860222	0.780343563745182	0.936353071571913	0.00284478338152194	0.0421027940465247	NA	"abundance"	235	113
"Rhizobiaceae Genus"	"Parasite_Exposed"	"Exposed:HistoryLevelNum"	"Parasite_ExposedExposed:HistoryLevelNum"	0.293230391255596	0.42105231628504	0.498004421534065	0.800417299647482	0.936353071571913	0.00124563079283816	0.0251390941827338	NA	"abundance"	235	125
"Vampirovibrionaceae Genus"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-0.480660744247664	-0.775963710616822	1.09309990382292	0.78974645368079	0.936353071571913	2.02004355260125e-05	0.00224224834338739	NA	"abundance"	235	111
"Bradyrhizobium"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-0.631154246893348	-0.775963710616822	0.662660018038035	0.829975644385849	0.947259472903205	0.00556367463869794	0.0573670828365935	NA	"abundance"	235	106
"Chryseotalea"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-0.669618613380521	-0.775963710616822	0.924993908929247	0.909092589743825	0.973975249895659	0.0116653462865353	0.0937216708199275	NA	"abundance"	235	139
"Rhizobiaceae Genus"	"HistoryLevelNum"	"HistoryLevelNum"	"HistoryLevelNum"	-0.597374661374396	-0.558118124968812	0.356057232837889	0.91310179677718	0.973975249895659	0.000612206792403749	0.015159204443942	NA	"abundance"	235	125
"Bdellovibrio"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-0.688798961382085	-0.775963710616822	0.922531870199322	0.926279644121848	0.983176428158816	0.00573072136342249	0.0573670828365935	NA	"abundance"	235	96
"Vampirovibrionaceae Genus"	"Parasite_Exposed"	"Exposed:HistoryLevelNum"	"Parasite_ExposedExposed:HistoryLevelNum"	0.373568485551252	0.42105231628504	0.815801221122536	0.954011539650506	0.986339244843857	0.00835344292577617	0.0741785731808924	NA	"abundance"	235	111
"Rhodocyclaceae Genus"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	NA	NA	NA	NA	NA	0.00442042583906217	0.0545185853484334	"No data points have the baseline factor level"	"abundance"	235	66
"Vogesella"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	NA	NA	NA	NA	NA	0.0003789627826265	0.0140216229571805	"No data points have the baseline factor level"	"abundance"	235	71
"Aeromonas"	"HistoryLevelNum"	"HistoryLevelNum"	"HistoryLevelNum"	NA	0	NA	NA	NA	0.00011026004572628	0.00611943253780856	"All logistic values are the same"	"prevalence"	235	235
"Aeromonas"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	NA	0	NA	NA	NA	0.000547595093402154	0.015159204443942	"All logistic values are the same"	"prevalence"	235	235
"Pseudomonas"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	NA	0	NA	NA	NA	0.00247228187283667	0.0392033268406958	"All logistic values are the same"	"prevalence"	235	235
