"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Dinghuibacter"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-1.93070216789625	-0.709756099732999	0.946825289730299	0.221221013997518	0.694576022114477	0.346576908911037	0.664422053352766	NA	"abundance"	235	162
"Gemmata"	"Parasite_Exposed"	"Exposed:HistoryLevel_fTwo prior stressors"	"Parasite_ExposedExposed:HistoryLevel_fTwo prior stressors"	-0.81793239797979	0.783626990715325	1.285425110161	0.219230320389474	0.694576022114477	0.390398707400877	0.722237608691623	NA	"abundance"	235	116
"Paenirhodobacter"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	-2.18845704959238	-1.06022633665854	0.8730160620652	0.21804725869203	0.694576022114477	0.388549910360951	0.722237608691623	NA	"abundance"	235	188
"Luteimonas"	"HistoryLevel_f"	"One prior stressor"	"HistoryLevel_fOne prior stressor"	0.829403383294617	0	0.676399628933905	0.220122220835147	0.694576022114477	0.262032196981503	0.592904620842323	NA	"prevalence"	235	120
"Rhizobium"	"Parasite_Exposed"	"Exposed:HistoryLevel_fTwo prior stressors"	"Parasite_ExposedExposed:HistoryLevel_fTwo prior stressors"	-1.1016018017091	0	0.899821160663267	0.220859715483108	0.694576022114477	0.392940417042936	0.723323155750678	NA	"prevalence"	235	114
"Aurantisolimonas"	"Parasite_Exposed"	"Exposed:HistoryLevel_fTwo prior stressors"	"Parasite_ExposedExposed:HistoryLevel_fTwo prior stressors"	2.42326917894305	0.783626990715325	1.29129743923997	0.223596048542135	0.69595480044067	0.397196904160612	0.727538883858547	NA	"abundance"	235	180
"Devosia"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	0.206356573228327	-1.06022633665854	1.02665827280247	0.222849907531392	0.69595480044067	0.00133131341750143	0.0447805422250482	NA	"abundance"	235	97
"Haliscomenobacter"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	-2.66600697445672	-1.06022633665854	1.32223968905181	0.227505758093106	0.705071724435099	0.018001015784249	0.174799525848499	NA	"abundance"	235	95
"Bacteroidia Genus"	"Parasite_Exposed"	"Exposed:HistoryLevel_fTwo prior stressors"	"Parasite_ExposedExposed:HistoryLevel_fTwo prior stressors"	3.04965071477243	0.783626990715325	1.88713562241366	0.234323289606996	0.708956777639163	0.413739175161748	0.738776694811603	NA	"abundance"	235	85
"Gordonia"	"HistoryLevel_f"	"One prior stressor"	"HistoryLevel_fOne prior stressor"	0.0598826099271648	-0.747039128099177	0.672325054666677	0.240347691962673	0.708956777639163	0.422928370893562	0.738776694811603	NA	"abundance"	235	105
"Nitrosomonas"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-1.87850843003732	-0.709756099732999	0.960472139144705	0.231920165773804	0.708956777639163	0.410053368255059	0.738776694811603	NA	"abundance"	235	64
"Niveibacterium"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	0.860974049869138	-1.06022633665854	1.56757363732279	0.240071395457832	0.708956777639163	0.422508515998593	0.738776694811603	NA	"abundance"	235	164
"Pseudobdellovibrionaceae Genus"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	-2.18683599055878	-1.06022633665854	0.946182843022611	0.240591729824695	0.708956777639163	0.423299079189351	0.738776694811603	NA	"abundance"	235	150
"Runella"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-2.06311154920143	-0.709756099732999	1.04333633850244	0.239581912552798	0.708956777639163	0.421764332283139	0.738776694811603	NA	"abundance"	235	59
"SH3-11"	"Parasite_Exposed"	"Exposed:HistoryLevel_fOne prior stressor"	"Parasite_ExposedExposed:HistoryLevel_fOne prior stressor"	-1.03082497739089	0.287606787876739	1.06344509980361	0.239440048500071	0.708956777639163	0.421548560174425	0.738776694811603	NA	"abundance"	235	115
"Undibacterium"	"HistoryLevel_f"	"Two prior stressors"	"HistoryLevel_fTwo prior stressors"	0.110968718193236	-1.06022633665854	0.982583931852751	0.238608790275981	0.708956777639163	0.00881908492686666	0.118224271173269	NA	"abundance"	235	127
"Bradyrhizobium"	"Parasite_Exposed"	"Exposed:HistoryLevel_fOne prior stressor"	"Parasite_ExposedExposed:HistoryLevel_fOne prior stressor"	-0.725750150173825	0	0.616993327111728	0.239487382364116	0.708956777639163	0.421620558416616	0.738776694811603	NA	"prevalence"	235	106
"Dechloromonas"	"HistoryLevel_f"	"One prior stressor"	"HistoryLevel_fOne prior stressor"	1.14928901244075	0	0.964231866955719	0.233291897194341	0.708956777639163	0.412158685092148	0.738776694811603	NA	"prevalence"	235	192
"Gammaproteobacteria Genus"	"HistoryLevel_f"	"One prior stressor"	"HistoryLevel_fOne prior stressor"	-1.11360521342373	0	0.941029471974833	0.236654472764309	0.708956777639163	0.417303606049265	0.738776694811603	NA	"prevalence"	235	204
"Nitrospira"	"Parasite_Exposed"	"Exposed:HistoryLevel_fOne prior stressor"	"Parasite_ExposedExposed:HistoryLevel_fOne prior stressor"	-0.790103853570492	0	0.670273185808067	0.238486249218807	0.708956777639163	0.28773493159369	0.611850141894628	NA	"prevalence"	235	58
"Flavobacterium"	"Parasite_Exposed"	"Exposed:HistoryLevel_fOne prior stressor"	"Parasite_ExposedExposed:HistoryLevel_fOne prior stressor"	1.69235572611821	0.287606787876739	1.15434787605518	0.245227576026667	0.711776863111364	0.0227379649315969	0.186956600548686	NA	"abundance"	235	185
"Gemmobacter"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-1.62573803498847	-0.709756099732999	0.755964952530049	0.249111862494938	0.711776863111364	0.0206249110913569	0.178256525832817	NA	"abundance"	235	194
"Haliangiaceae Genus"	"Parasite_Exposed"	"Exposed"	"Parasite_ExposedExposed"	-1.85978204940164	-0.709756099732999	0.991361759425159	0.250458339870897	0.711776863111364	0.438187299730909	0.740316442467745	NA	"abundance"	235	103
"Aquabacterium"	"Parasite_Exposed"	"Exposed:HistoryLevel_fOne prior stressor"	"Parasite_ExposedExposed:HistoryLevel_fOne prior stressor"	-0.713858503242604	0	0.620517526349956	0.249969115023508	0.711776863111364	0.43745367158138	0.740316442467745	NA	"prevalence"	235	80
"Gemmobacter"	"Parasite_Exposed"	"Exposed:HistoryLevel_fOne prior stressor"	"Parasite_ExposedExposed:HistoryLevel_fOne prior stressor"	0.92848406904295	0	0.805774948916371	0.24920312127486	0.711776863111364	0.436304046896587	0.740316442467745	NA	"prevalence"	235	194
"NS9 marine group Genus"	"HistoryLevel_f"	"One prior stressor"	"HistoryLevel_fOne prior stressor"	1.02355411705872	0	0.878595991637402	0.244023698253034	0.711776863111364	0.42849983119698	0.740316442467745	NA	"prevalence"	235	60
"OM190 Genus"	"HistoryLevel_f"	"One prior stressor"	"HistoryLevel_fOne prior stressor"	0.844242781815429	0	0.731214402177474	0.248263997413119	0.711776863111364	0.434892982414697	0.740316442467745	NA	"prevalence"	235	70
"Paenirhodobacter"	"Parasite_Exposed"	"Exposed:HistoryLevel_fOne prior stressor"	"Parasite_ExposedExposed:HistoryLevel_fOne prior stressor"	0.883559636501014	0	0.758526585238339	0.244085083082426	0.711776863111364	0.428592638381497	0.740316442467745	NA	"prevalence"	235	188
"Sutterellaceae Genus"	"Parasite_Exposed"	"Exposed:HistoryLevel_fOne prior stressor"	"Parasite_ExposedExposed:HistoryLevel_fOne prior stressor"	0.793624798067904	0	0.68793490390111	0.248650429917944	0.711776863111364	0.43547382353751	0.740316442467745	NA	"prevalence"	235	171
