gene_id,TaxaID,correlation,p_value,fdr,abs_correlation,comparison_name,base_treatment,comparison_treatment
cxcl18a.1,Vampirovibrionaceae Genus,0.7675763699251149,0.01498501498501498,0.03716283716283716,0.7675763699251149,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
ftr79,Vampirovibrionaceae Genus,0.7658572038668447,0.00899100899100899,0.02973026973026973,0.7658572038668447,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
si:ch211-114l13.9,Rubrivivax,0.7657632742525844,0.00599400599400599,0.02436907354940141,0.7657632742525844,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
sympk,Vampirovibrionaceae Genus,0.763707991392128,0.06193806193806193,0.07211567774948056,0.763707991392128,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
si:dkey-78l4.8,Vampirovibrionaceae Genus,0.7628229077190823,0.02997002997002997,0.05022005022005022,0.7628229077190823,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
psmd3,Vampirovibrionaceae Genus,0.7623651202513853,0.02697302697302697,0.04812453733317042,0.7623651202513853,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
gzma,Vampirovibrionaceae Genus,0.7620425660657487,0.00999000999000999,0.03058669725336392,0.7620425660657487,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
nod2,Vampirovibrionaceae Genus,0.7620132388841029,0.00999000999000999,0.03058669725336392,0.7620132388841029,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
si:busm1-163l24.3,Vampirovibrionaceae Genus,0.7604003638031919,0.03196803196803197,0.05215836794784163,0.7604003638031919,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
zdhhc24,Vampirovibrionaceae Genus,0.7597360508867481,0.02697302697302697,0.04812453733317042,0.7597360508867481,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
nub1,Vampirovibrionaceae Genus,0.7587556947701312,0.02097902097902098,0.04446835216065985,0.7587556947701312,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
pef1,Rubrivivax,0.7585438879573261,0.00299700299700299,0.01858141858141858,0.7585438879573261,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
capn15,Vampirovibrionaceae Genus,0.7566183968302789,0.04195804195804196,0.0571735956351341,0.7566183968302789,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
psmd2,Vampirovibrionaceae Genus,0.7562033341386647,0.04995004995004995,0.06162991237618103,0.7562033341386647,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
LOC141375138,Vampirovibrionaceae Genus,0.753817758946706,0.01198801198801198,0.03417272382789624,0.753817758946706,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
usp5,Vampirovibrionaceae Genus,0.7523820701376619,0.06193806193806193,0.07211567774948056,0.7523820701376619,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
xpo7,Vampirovibrionaceae Genus,0.752281450804067,0.02597402597402597,0.04812453733317042,0.752281450804067,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
LOC141375239,Vampirovibrionaceae Genus,0.7521639526042114,0.00399600399600399,0.02064602064602064,0.7521639526042114,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
adssl,Vampirovibrionaceae Genus,0.7521188931963966,0.07592407592407592,0.08222345340249271,0.7521188931963966,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
ap4e1,Vampirovibrionaceae Genus,0.7511825561113153,0.02497502497502497,0.04764466302927842,0.7511825561113153,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
gpatch11,Vampirovibrionaceae Genus,0.7510973195561518,0.00899100899100899,0.02973026973026973,0.7510973195561518,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
lyz,Vampirovibrionaceae Genus,0.7476707207077059,0.02497502497502497,0.04764466302927842,0.7476707207077059,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
nlrc5,Vampirovibrionaceae Genus,0.7462436394103905,0.05094905094905095,0.06255131007606256,0.7462436394103905,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
ccl38a.5,Vampirovibrionaceae Genus,0.7457563670013954,0.03096903096903096,0.05154576966657503,0.7457563670013954,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
ifng1r,Vampirovibrionaceae Genus,0.7421304345627708,0.02297702297702297,0.04670739096968605,0.7421304345627708,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
LOC137490606,Vampirovibrionaceae Genus,0.7412266357464543,0.03996003996003996,0.05674772155219083,0.7412266357464543,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
cct3,Vampirovibrionaceae Genus,0.7408659080547948,0.08391608391608392,0.08931840691497343,0.7408659080547948,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
btr31,Vampirovibrionaceae Genus,0.7401151149960179,0.04595404595404595,0.05998212314001788,0.7401151149960179,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
sf3b2,Vampirovibrionaceae Genus,0.7397831218878458,0.07092907092907093,0.07817959817959817,0.7397831218878458,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
LOC110438659,Vampirovibrionaceae Genus,0.7391410777047229,0.00599400599400599,0.02436907354940141,0.7391410777047229,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
nampt2,Vampirovibrionaceae Genus,0.7387545945478472,0.00399600399600399,0.02064602064602064,0.7387545945478472,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
usp11,Vampirovibrionaceae Genus,0.7383857597627872,0.02397602397602397,0.04719090433376147,0.7383857597627872,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
prdm1c,Rubrivivax,0.736704122008842,0.00499500499500499,0.02294002294002294,0.736704122008842,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
psmc6,Vampirovibrionaceae Genus,0.7357521896649982,0.03896103896103896,0.05650489861016176,0.7357521896649982,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
igf2bp2b,Vampirovibrionaceae Genus,0.7347887661888554,0.01898101898101898,0.04202939917225631,0.7347887661888554,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
crfb2,Vampirovibrionaceae Genus,0.7340351067386816,0.02497502497502497,0.04764466302927842,0.7340351067386816,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
ifi44a1,Vampirovibrionaceae Genus,0.7333005807186311,0.03996003996003996,0.05674772155219083,0.7333005807186311,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
dnm1l,Vampirovibrionaceae Genus,0.7325795918186914,0.04295704295704296,0.05821500903468116,0.7325795918186914,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
srd5a3,Rubrivivax,0.7323833719493851,0.00399600399600399,0.02064602064602064,0.7323833719493851,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
psmd13,Vampirovibrionaceae Genus,0.7319918262147045,0.06293706293706294,0.07259717027158889,0.7319918262147045,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
cstf2,Vampirovibrionaceae Genus,0.7310947293631814,0.05494505494505494,0.06614744478822149,0.7310947293631814,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
npsn,Rubrivivax,0.7309412883189047,0.00599400599400599,0.02436907354940141,0.7309412883189047,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
psmc1b,Vampirovibrionaceae Genus,0.7307721743586258,0.02697302697302697,0.04812453733317042,0.7307721743586258,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
eif4a3,Vampirovibrionaceae Genus,0.7302531225536558,0.05294705294705294,0.06436700554347613,0.7302531225536558,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
tcp1,Vampirovibrionaceae Genus,0.7295319187575389,0.08291708291708291,0.08863550242860586,0.7295319187575389,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
cops8,Vampirovibrionaceae Genus,0.727541149379972,0.04595404595404595,0.05998212314001788,0.727541149379972,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
tdg.1,Vampirovibrionaceae Genus,0.7253476719902591,0.06993006993006994,0.07776976386841859,0.7253476719902591,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
nup160,Rubrivivax,0.7246899689608303,0.00299700299700299,0.01858141858141858,0.7246899689608303,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
mffa,Vampirovibrionaceae Genus,0.7240969207963399,0.04095904095904096,0.05674772155219083,0.7240969207963399,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
si:ch211-266a5.12,Vampirovibrionaceae Genus,0.7215660157701158,0.00599400599400599,0.02436907354940141,0.7215660157701158,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
wbp11,Vampirovibrionaceae Genus,0.7211581729816452,0.06193806193806193,0.07211567774948056,0.7211581729816452,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
yju2,Vampirovibrionaceae Genus,0.7209917687248556,0.01298701298701298,0.03426360873169384,0.7209917687248556,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
trim35-28,Vampirovibrionaceae Genus,0.7205582470761934,0.01498501498501498,0.03716283716283716,0.7205582470761934,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
ran,Vampirovibrionaceae Genus,0.7204161721443975,0.07692307692307693,0.08294314381270904,0.7204161721443975,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
si:ch211-271e10.2,Vampirovibrionaceae Genus,0.7181594738075956,0.05494505494505494,0.06614744478822149,0.7181594738075956,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
lsm3,Rubrivivax,0.7168383448535676,0.00199800199800199,0.01708636191394812,0.7168383448535676,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
socs1b,Vampirovibrionaceae Genus,0.7166614601718628,0.06893106893106893,0.07735251174165202,0.7166614601718628,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
si:dkey-16l2.20,Vampirovibrionaceae Genus,0.7166252727145604,0.00299700299700299,0.01858141858141858,0.7166252727145604,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
dbnlb,Vampirovibrionaceae Genus,0.7163826273987058,0.00699300699300699,0.02668101129639591,0.7163826273987058,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
dis3,Vampirovibrionaceae Genus,0.7145650539616659,0.08791208791208792,0.09160587311847818,0.7145650539616659,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
psmb5,Vampirovibrionaceae Genus,0.7135219195952368,0.03196803196803197,0.05215836794784163,0.7135219195952368,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
psmc1a,Vampirovibrionaceae Genus,0.7127287310624306,0.01298701298701298,0.03426360873169384,0.7127287310624306,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
acp1,Vampirovibrionaceae Genus,0.7124394690262819,0.02997002997002997,0.05022005022005022,0.7124394690262819,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
rnf31,Vampirovibrionaceae Genus,0.7123764210943625,0.02997002997002997,0.05022005022005022,0.7123764210943625,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
zmp:0000001138,Vampirovibrionaceae Genus,0.7117304346178224,0.04895104895104895,0.06131242494878859,0.7117304346178224,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
psmb2,Vampirovibrionaceae Genus,0.7078385064587613,0.03696303696303696,0.05489121656786327,0.7078385064587613,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
ubxn1,Vampirovibrionaceae Genus,0.7065133872822223,0.04495504495504495,0.05930239972793164,0.7065133872822223,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
sf3a3,Vampirovibrionaceae Genus,0.7061324638990732,0.05994005994005994,0.07112504720160223,0.7061324638990732,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
june,Vampirovibrionaceae Genus,0.7045856888190927,0.01298701298701298,0.03426360873169384,0.7045856888190927,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
lsm3,Vampirovibrionaceae Genus,0.7027418060652931,0.04995004995004995,0.06162991237618103,0.7027418060652931,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
mrpl47,Vampirovibrionaceae Genus,0.7023009615752307,0.07092907092907093,0.07817959817959817,0.7023009615752307,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
ap1g2,Vampirovibrionaceae Genus,0.7014728260119276,0.02597402597402597,0.04812453733317042,0.7014728260119276,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
LOC558805,Vampirovibrionaceae Genus,0.7008028794564246,0.00299700299700299,0.01858141858141858,0.7008028794564246,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
anxa11b,Vampirovibrionaceae Genus,0.6997962245402923,0.08691308691308691,0.09094702765588844,0.6997962245402923,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
nup214,Vampirovibrionaceae Genus,0.6983499932144703,0.01198801198801198,0.03417272382789624,0.6983499932144703,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
alad,Vampirovibrionaceae Genus,0.6954666788850514,0.04395604395604396,0.05892485892485893,0.6954666788850514,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
lrp8,Vampirovibrionaceae Genus,0.6946776188904393,0.01398601398601398,0.03613053613053613,0.6946776188904393,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
dhx16,Vampirovibrionaceae Genus,0.6928566616064545,0.03396603396603397,0.05331377483276217,0.6928566616064545,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
ubl7b,Vampirovibrionaceae Genus,0.6921119540693416,0.03496503496503497,0.05385918429396691,0.6921119540693416,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
psmd14,Vampirovibrionaceae Genus,0.6905504019597369,0.02397602397602397,0.04719090433376147,0.6905504019597369,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
cars1,Vampirovibrionaceae Genus,0.6836899707138981,0.08591408591408592,0.09028259875717504,0.6836899707138981,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
psmb12,Vampirovibrionaceae Genus,0.6832777815161734,0.04395604395604396,0.05892485892485893,0.6832777815161734,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
psma1,Vampirovibrionaceae Genus,0.680901416606797,0.04795204795204795,0.06098516867747636,0.680901416606797,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
psma4,Vampirovibrionaceae Genus,0.6783143298503144,0.04895104895104895,0.06131242494878859,0.6783143298503144,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
psmd5,Rubrivivax,0.675826707078666,0.00899100899100899,0.02973026973026973,0.675826707078666,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
rnf115a,Vampirovibrionaceae Genus,0.672032268655365,0.05294705294705294,0.06436700554347613,0.672032268655365,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
atp8a1,Vampirovibrionaceae Genus,0.6709301996576915,0.00299700299700299,0.01858141858141858,0.6709301996576915,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
dck,Vampirovibrionaceae Genus,0.6697269880127238,0.00999000999000999,0.03058669725336392,0.6697269880127238,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
ssuh2.4,Vampirovibrionaceae Genus,0.6696669336208368,0.03596403596403597,0.05438463975049341,0.6696669336208368,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
med15,Vampirovibrionaceae Genus,0.6691517696524245,0.01098901098901099,0.03206205559146736,0.6691517696524245,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
lrwd1,Vampirovibrionaceae Genus,0.6688327485663438,0.07592407592407592,0.08222345340249271,0.6688327485663438,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
psmb1,Vampirovibrionaceae Genus,0.6684573437868923,0.03396603396603397,0.05331377483276217,0.6684573437868923,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
rfc2,Vampirovibrionaceae Genus,0.6621081182456041,0.00899100899100899,0.02973026973026973,0.6621081182456041,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
tdp1,Rubrivivax,0.6620986321953051,0.00199800199800199,0.01708636191394812,0.6620986321953051,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
usp11,Rubrivivax,0.6602547594422167,0.00299700299700299,0.01858141858141858,0.6602547594422167,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
LOC137489472,Vampirovibrionaceae Genus,0.6592651707148175,0.06393606393606394,0.07306978735550164,0.6592651707148175,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
si:ch211-284e13.9,Vampirovibrionaceae Genus,0.6573946806575786,0.01898101898101898,0.04202939917225631,0.6573946806575786,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
mns1,Rubrivivax,0.6553309110246692,0.00999000999000999,0.03058669725336392,0.6553309110246692,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
sf3b4,Vampirovibrionaceae Genus,0.6552394431915696,0.06793206793206794,0.07657796748705839,0.6552394431915696,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
si:ch73-367f21.4,Rubrivivax,0.6536029126293998,9.99000999000999e-4,0.01238761238761238,0.6536029126293998,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
usp39,Vampirovibrionaceae Genus,0.6510524696669054,0.04995004995004995,0.06162991237618103,0.6510524696669054,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
si:ch211-114l13.9,Vampirovibrionaceae Genus,0.6451531732524265,0.02497502497502497,0.04764466302927842,0.6451531732524265,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
thoc5,Vampirovibrionaceae Genus,0.6442971638839085,0.06993006993006994,0.07776976386841859,0.6442971638839085,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
ftr54,Rubrivivax,0.6434231556012601,9.99000999000999e-4,0.01238761238761238,0.6434231556012601,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
s1pr4,Vampirovibrionaceae Genus,0.6428712709812596,0.01298701298701298,0.03426360873169384,0.6428712709812596,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
kif26ab,Rubrivivax,0.6415497781295006,0.00699300699300699,0.02668101129639591,0.6415497781295006,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
sms,Vampirovibrionaceae Genus,0.6414835659924395,0.01598401598401598,0.03848578605860159,0.6414835659924395,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
mrpl47,Rubrivivax,0.6414608734903879,9.99000999000999e-4,0.01238761238761238,0.6414608734903879,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
lig4,Vampirovibrionaceae Genus,0.6403002859105441,0.01298701298701298,0.03426360873169384,0.6403002859105441,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
zgc:110540,Vampirovibrionaceae Genus,0.6387115085166449,0.01698301698301698,0.03936250665222628,0.6387115085166449,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
casp22,Vampirovibrionaceae Genus,0.6352015956059047,0.04795204795204795,0.06098516867747636,0.6352015956059047,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
LOC137489472,Rubrivivax,0.633719254085468,0.00299700299700299,0.01858141858141858,0.633719254085468,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
prim1,Vampirovibrionaceae Genus,0.6303782415751963,0.04695304695304695,0.06033344893448519,0.6303782415751963,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
gig2h,Vampirovibrionaceae Genus,0.6288609392176266,0.00899100899100899,0.02973026973026973,0.6288609392176266,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
dctd,Vampirovibrionaceae Genus,0.6280847088642754,0.00399600399600399,0.02064602064602064,0.6280847088642754,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
cks2,Vampirovibrionaceae Genus,0.6247397561902118,0.00199800199800199,0.01708636191394812,0.6247397561902118,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
zdhhc24,Rubrivivax,0.6155146956916243,9.99000999000999e-4,0.01238761238761238,0.6155146956916243,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
psma6b,Vampirovibrionaceae Genus,0.615220367323195,0.06293706293706294,0.07259717027158889,0.615220367323195,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
cops8,Rubrivivax,0.6152168037268946,9.99000999000999e-4,0.01238761238761238,0.6152168037268946,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
LOC101883913,Vampirovibrionaceae Genus,0.6119113819863873,0.00399600399600399,0.02064602064602064,0.6119113819863873,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
aaas,Vampirovibrionaceae Genus,0.6112156294581736,0.01698301698301698,0.03936250665222628,0.6112156294581736,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
lyz,Rubrivivax,0.6099074317693697,9.99000999000999e-4,0.01238761238761238,0.6099074317693697,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
parp14rs1,Vampirovibrionaceae Genus,0.6063356662716648,0.01598401598401598,0.03848578605860159,0.6063356662716648,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
hdac3,Vampirovibrionaceae Genus,0.600457870290585,0.00499500499500499,0.02294002294002294,0.600457870290585,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
si:ch211-217k17.12,Vampirovibrionaceae Genus,0.5992070197612316,9.99000999000999e-4,0.01238761238761238,0.5992070197612316,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
si:ch211-161h7.4,Vampirovibrionaceae Genus,0.5965435025117355,0.00899100899100899,0.02973026973026973,0.5965435025117355,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
usp38,Rubrivivax,0.5920592766319113,9.99000999000999e-4,0.01238761238761238,0.5920592766319113,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
nol9,Vampirovibrionaceae Genus,0.5900037877818943,0.04095904095904096,0.05674772155219083,0.5900037877818943,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
sco2,Vampirovibrionaceae Genus,0.5873480268593332,0.01098901098901099,0.03206205559146736,0.5873480268593332,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
LOC137487245,Vampirovibrionaceae Genus,-0.5796876067247779,9.99000999000999e-4,0.01238761238761238,0.5796876067247779,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
cdk7,Rubrivivax,0.5719732633206814,9.99000999000999e-4,0.01238761238761238,0.5719732633206814,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
dpf2l,Vampirovibrionaceae Genus,0.5654947883749945,0.00199800199800199,0.01708636191394812,0.5654947883749945,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
rabif,Vampirovibrionaceae Genus,0.5541995492129422,0.04495504495504495,0.05930239972793164,0.5541995492129422,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
prpf4,Vampirovibrionaceae Genus,0.5520629324707367,0.03496503496503497,0.05385918429396691,0.5520629324707367,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
gig2q,Vampirovibrionaceae Genus,0.5497193371670785,0.01998001998001998,0.0427159047848703,0.5497193371670785,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
tut1,Vampirovibrionaceae Genus,0.5482766783118878,0.00699300699300699,0.02668101129639591,0.5482766783118878,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
cog2,Rubrivivax,0.5464038997714054,0.00199800199800199,0.01708636191394812,0.5464038997714054,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
dnajc9,Vampirovibrionaceae Genus,0.5459217189933397,0.01998001998001998,0.0427159047848703,0.5459217189933397,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
itpa,Vampirovibrionaceae Genus,0.5445458933025524,0.01498501498501498,0.03716283716283716,0.5445458933025524,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
zgc:113265,Rubrivivax,0.5398459766768651,9.99000999000999e-4,0.01238761238761238,0.5398459766768651,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
nudt21,Vampirovibrionaceae Genus,0.5290318176740613,0.03696303696303696,0.05489121656786327,0.5290318176740613,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
trmt11,Vampirovibrionaceae Genus,0.5096103713503323,0.07992007992007992,0.08580164424320269,0.5096103713503323,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
mettl14,Rubrivivax,0.5094754485134709,9.99000999000999e-4,0.01238761238761238,0.5094754485134709,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
mms22l,Vampirovibrionaceae Genus,0.5056689881809875,9.99000999000999e-4,0.01238761238761238,0.5056689881809875,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
rfc3,Vampirovibrionaceae Genus,0.5047938093502137,0.00199800199800199,0.01708636191394812,0.5047938093502137,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
prpf4,Rubrivivax,0.5013120647054458,9.99000999000999e-4,0.01238761238761238,0.5013120647054458,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
ubfd1,Rubrivivax,0.4782838003297871,9.99000999000999e-4,0.01238761238761238,0.4782838003297871,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
mettl14,Vampirovibrionaceae Genus,0.47801676537571863,0.00299700299700299,0.01858141858141858,0.47801676537571863,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
pole2,Vampirovibrionaceae Genus,0.45171011513751286,0.03396603396603397,0.05331377483276217,0.45171011513751286,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
rpa3,Vampirovibrionaceae Genus,0.4193195953035614,0.00399600399600399,0.02064602064602064,0.4193195953035614,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
rad18,Vampirovibrionaceae Genus,0.39273344651619646,0.01398601398601398,0.03613053613053613,0.39273344651619646,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
LOC137495811,Vampirovibrionaceae Genus,-0.3898241188350464,0.01798201798201798,0.04129204129204129,0.3898241188350464,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
brf2,Vampirovibrionaceae Genus,0.23889587728116815,9.99000999000999e-4,0.01238761238761238,0.23889587728116815,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
stmn1a,Vampirovibrionaceae Genus,0.21760994094632768,0.00199800199800199,0.01708636191394812,0.21760994094632768,A- T- P- vs A+ T+ P+,A- T- P-,A+ T+ P+
