ID,Description,p.adjust,Count,geneID,log_padj
GO:0030595,leukocyte chemotaxis,0.037058544057887575,1,vegfc,1.4311116470798888
GO:0007596,blood coagulation,0.03852868271547404,1,thbd,1.414215839135984
GO:0007599,hemostasis,0.03852868271547404,1,thbd,1.414215839135984
GO:0050673,epithelial cell proliferation,0.03852868271547404,1,vegfc,1.414215839135984
GO:0007492,endoderm development,0.03852868271547404,1,vegfc,1.414215839135984
GO:0050817,coagulation,0.03852868271547404,1,thbd,1.414215839135984
GO:0036503,ERAD pathway,0.03852868271547404,1,selenos,1.414215839135984
GO:0001945,lymph vessel development,0.03852868271547404,1,vegfc,1.414215839135984
GO:0001666,response to hypoxia,0.03852868271547404,1,vegfc,1.414215839135984
GO:0097529,myeloid leukocyte migration,0.03852868271547404,1,vegfc,1.414215839135984
GO:0036293,response to decreased oxygen levels,0.03852868271547404,1,vegfc,1.414215839135984
GO:0050878,regulation of body fluid levels,0.03874385591923293,1,thbd,1.41179715901413
GO:0070482,response to oxygen levels,0.03874385591923293,1,vegfc,1.41179715901413
GO:0060326,cell chemotaxis,0.039297921812789856,1,vegfc,1.4056304157594817
GO:0030335,positive regulation of cell migration,0.04293584825560415,1,vegfc,1.367179952607136
GO:0042060,wound healing,0.04295638423471964,1,thbd,1.3669722816147378
GO:0032103,positive regulation of response to external stimulus,0.04295638423471964,1,vegfc,1.3669722816147378
GO:0050900,leukocyte migration,0.04297425523215716,1,vegfc,1.366791641141601
GO:2000147,positive regulation of cell motility,0.04297425523215716,1,vegfc,1.366791641141601
GO:0040017,positive regulation of locomotion,0.04378585898743339,1,vegfc,1.3586661259187789
GO:0034976,response to endoplasmic reticulum stress,0.05086464569255742,1,selenos,1.2935839763171835
GO:0008284,positive regulation of cell population proliferation,0.05265712649298404,1,vegfc,1.278542844096082
GO:0002040,sprouting angiogenesis,0.05589655042522054,1,vegfc,1.2526149931425246
GO:0042246,tissue regeneration,0.058745435893953306,1,vegfc,1.2310258693637848
GO:0090287,regulation of cellular response to growth factor stimulus,0.058745435893953306,1,vegfc,1.2310258693637848
GO:0009611,response to wounding,0.05902223645537499,1,thbd,1.228984338349675
GO:0006935,chemotaxis,0.05902223645537499,1,vegfc,1.228984338349675
GO:0042330,taxis,0.05902223645537499,1,vegfc,1.228984338349675
GO:0048593,camera-type eye morphogenesis,0.07099489210435836,1,fbn1,1.1487728965019237
GO:0002684,positive regulation of immune system process,0.07388146410621287,1,vegfc,1.1314645067490026
GO:0032101,regulation of response to external stimulus,0.07438245363141648,1,vegfc,1.1285294998005295
GO:0031099,regeneration,0.07438245363141648,1,vegfc,1.1285294998005295
GO:0030334,regulation of cell migration,0.07438245363141648,1,vegfc,1.1285294998005295
GO:1901698,response to nitrogen compound,0.07543868366053458,1,selenos,1.1224058982658733
GO:0007411,axon guidance,0.07543868366053458,1,vegfc,1.1224058982658733
GO:0097485,neuron projection guidance,0.07543868366053458,1,vegfc,1.1224058982658733
GO:2000145,regulation of cell motility,0.0762843641475921,1,vegfc,1.1175644693884645
GO:0048592,eye morphogenesis,0.0762843641475921,1,fbn1,1.1175644693884645
GO:0060562,epithelial tube morphogenesis,0.07727288555630282,1,vegfc,1.1119728698465872
GO:0040012,regulation of locomotion,0.07727288555630282,1,vegfc,1.1119728698465872
GO:0071363,cellular response to growth factor stimulus,0.07727288555630282,1,vegfc,1.1119728698465872
GO:0070848,response to growth factor,0.07727288555630282,1,vegfc,1.1119728698465872
GO:0042127,regulation of cell population proliferation,0.07900636928828465,1,vegfc,1.1023378956050915
GO:0010498,proteasomal protein catabolic process,0.08418623424358569,1,selenos,1.0747589165859002
GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,0.08418623424358569,1,vegfc,1.0747589165859002
GO:0001525,angiogenesis,0.09267931589458135,1,vegfc,1.0330171805823736
GO:0090596,sensory organ morphogenesis,0.09267931589458135,1,fbn1,1.0330171805823736
GO:0006886,intracellular protein transport,0.09535122279922631,1,selenos,1.0206737331208462
GO:0009628,response to abiotic stimulus,0.09564434865518424,1,vegfc,1.0193406860692782
GO:0048589,developmental growth,0.09564434865518424,1,vegfc,1.0193406860692782
GO:0002682,regulation of immune system process,0.09564434865518424,1,vegfc,1.0193406860692782
GO:0040011,locomotion,0.09573543198003272,1,vegfc,1.0189272987382814
GO:0007409,axonogenesis,0.09724808185383844,1,vegfc,1.0121189560537605
GO:0040007,growth,0.09731562257446857,1,vegfc,1.011817434621098
GO:0008283,cell population proliferation,0.09876946594115912,1,vegfc,1.0053772945095634
